order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI00049232,O0028054,P0057,2,133.17,0.0
OI00049233,O0028054,P0132,1,29.08,0.0
OI00049234,O0028055,P0115,1,69.64,0.05
OI00049235,O0028055,P0056,1,129.18,0.1
OI00049239,O0028057,P0145,1,162.07,0.05
OI00049240,O0028057,P0053,1,362.14,0.25
OI00049244,O0028059,P0042,1,115.96,0.1
OI00049254,O0028065,P0138,1,36.52,0.15
OI00049256,O0028067,P0087,1,504.1,0.05
OI00049293,O0028087,P0064,1,136.6,0.0
OI00049309,O0028095,P0099,1,233.49,0.0
OI00049336,O0028113,P0081,1,410.09,0.0
OI00049338,O0028115,P0150,1,11.34,0.0
OI00049339,O0028115,P0089,1,335.74,0.0
OI00049342,O0028117,P0153,1,43.08,0.2
OI00049343,O0028117,P0136,1,84.04,0.0
OI00049353,O0028125,P0008,1,1196.02,0.0
OI00049354,O0028125,P0107,1,158.1,0.1
OI00049355,O0028125,P0060,1,133.75,0.0
OI00049356,O0028125,P0068,1,143.98,0.1
OI00049373,O0028135,P0032,1,896.87,0.15
OI00049374,O0028135,P0176,3,135.15,0.25
OI00049400,O0028148,P0019,1,400.53,0.0
OI00049401,O0028148,P0172,1,22.73,0.0
OI00049402,O0028148,P0161,1,62.01,0.1
OI00049404,O0028150,P0122,1,383.41,0.0
OI00049407,O0028153,P0077,1,410.3,0.0
OI00049408,O0028153,P0045,1,404.28,0.15
OI00049460,O0028184,P0005,1,1354.17,0.0
OI00049461,O0028184,P0093,1,85.45,0.0
OI00049462,O0028185,P0107,1,156.45,0.1
OI00049463,O0028185,P0151,1,19.98,0.1
OI00049464,O0028185,P0167,1,126.72,0.0
OI00049465,O0028185,P0036,1,724.82,0.0
OI00049476,O0028190,P0073,1,99.13,0.0
OI00049477,O0028190,P0059,1,51.13,0.05
OI00049483,O0028194,P0088,2,296.7,0.05
OI00049484,O0028194,P0059,1,49.63,0.0
OI00049486,O0028196,P0068,1,145.02,0.0
OI00049493,O0028201,P0062,1,56.93,0.0
OI00049541,O0028227,P0054,2,57.35,0.0
OI00049546,O0028230,P0129,1,301.51,0.0
OI00049550,O0028233,P0123,1,50.9,0.0
OI00049551,O0028233,P0036,1,725.49,0.0
OI00049564,O0028243,P0140,1,15.71,0.0
OI00049584,O0028256,P0125,2,293.99,0.0
OI00049591,O0028261,P0109,3,166.8,0.0
OI00049592,O0028261,P0166,2,32.25,0.1
OI00049593,O0028261,P0110,1,73.23,0.0
OI00049618,O0028273,P0123,1,47.28,0.0
OI00049624,O0028278,P0129,1,295.24,0.0
OI00049627,O0028281,P0004,1,1013.04,0.0
OI00049638,O0028289,P0125,1,296.87,0.0
OI00049639,O0028289,P0036,1,717.52,0.05
OI00049640,O0028289,P0074,2,254.82,0.0
OI00049641,O0028289,P0178,1,11.0,0.0
OI00049659,O0028301,P0135,1,182.36,0.1
OI00049670,O0028307,P0022,2,861.63,0.0
OI00049671,O0028307,P0128,1,70.62,0.1
OI00049685,O0028316,P0045,1,406.32,0.0
OI00049691,O0028319,P0113,1,97.38,0.0
OI00049699,O0028325,P0153,1,44.35,0.0
OI00049704,O0028328,P0085,1,497.68,0.0
OI00049705,O0028328,P0046,1,315.04,0.1
OI00049718,O0028335,P0076,1,120.29,0.0
OI00049733,O0028343,P0024,1,504.21,0.0
OI00049776,O0028372,P0043,1,290.48,0.0
OI00049792,O0028383,P0041,1,240.23,0.0
OI00049793,O0028383,P0152,1,15.04,0.0
OI00049794,O0028383,P0031,1,1328.81,0.0
OI00049796,O0028385,P0151,1,20.06,0.0
OI00049797,O0028385,P0085,1,508.53,0.0
OI00049861,O0028423,P0120,1,327.51,0.0
OI00049862,O0028423,P0123,1,47.08,0.05
OI00049875,O0028430,P0001,1,1666.55,0.0
OI00049876,O0028430,P0154,1,58.64,0.0
OI00049877,O0028431,P0016,1,928.27,0.0
OI00049878,O0028431,P0154,1,56.26,0.1
OI00049879,O0028431,P0099,1,230.72,0.0
OI00049880,O0028432,P0146,1,52.57,0.0
OI00049881,O0028432,P0031,1,1344.04,0.0
OI00049895,O0028437,P0061,1,379.93,0.0
OI00049896,O0028437,P0168,1,60.12,0.0
OI00049907,O0028441,P0095,1,275.77,0.0
OI00049908,O0028441,P0176,1,134.65,0.0
OI00049926,O0028450,P0021,1,625.92,0.0
OI00049927,O0028450,P0162,1,19.09,0.0
OI00049928,O0028450,P0012,2,1509.05,0.0
OI00049947,O0028460,P0129,3,299.49,0.0
OI00049948,O0028460,P0115,2,65.44,0.0
OI00049949,O0028460,P0076,1,120.82,0.0
OI00049950,O0028461,P0136,1,83.08,0.0
OI00049951,O0028461,P0019,1,394.58,0.0
OI00049952,O0028461,P0080,1,233.1,0.0
OI00049955,O0028463,P0034,1,561.05,0.0
OI00049961,O0028466,P0112,2,40.97,0.15
OI00049969,O0028472,P0085,1,504.68,0.0
OI00049970,O0028472,P0069,2,98.35,0.0
OI00049974,O0028476,P0175,1,11.94,0.0
OI00049975,O0028476,P0158,1,67.69,0.0
OI00049976,O0028476,P0023,1,977.88,0.1
OI00049991,O0028483,P0114,1,29.39,0.05
OI00049992,O0028483,P0080,1,230.81,0.0
OI00050000,O0028489,P0032,1,937.55,0.0
OI00050001,O0028489,P0122,1,379.94,0.0
OI00050009,O0028494,P0138,1,35.28,0.0
OI00050010,O0028494,P0116,1,68.56,0.0
OI00050011,O0028494,P0133,1,10.14,0.1
OI00050012,O0028495,P0090,2,203.52,0.0
OI00050020,O0028499,P0132,1,30.46,0.05
OI00050032,O0028508,P0160,2,24.26,0.0
OI00050033,O0028508,P0097,1,141.73,0.0
OI00050063,O0028526,P0049,1,333.84,0.05
OI00050070,O0028531,P0046,1,341.8,0.1
OI00050071,O0028532,P0078,1,133.66,0.0
OI00050078,O0028535,P0108,1,41.15,0.05
OI00050093,O0028545,P0063,1,58.65,0.0
OI00050094,O0028545,P0004,1,972.89,0.05
OI00050130,O0028565,P0157,1,120.74,0.0
OI00050148,O0028576,P0062,3,57.02,0.0
OI00050149,O0028576,P0021,1,643.55,0.1
OI00050169,O0028589,P0123,1,50.81,0.0
OI00050170,O0028589,P0101,2,128.22,0.05
OI00050171,O0028589,P0160,1,24.75,0.0
OI00050188,O0028599,P0099,1,236.09,0.0
OI00050199,O0028607,P0002,1,954.7,0.0
OI00050200,O0028608,P0141,1,23.83,0.0
OI00050201,O0028608,P0163,1,18.29,0.0
OI00050216,O0028618,P0068,1,139.46,0.0
OI00050252,O0028638,P0027,1,906.51,0.0
OI00050265,O0028645,P0099,1,230.15,0.0
OI00050266,O0028645,P0128,1,68.25,0.05
OI00050267,O0028645,P0146,1,51.91,0.1
OI00050280,O0028651,P0169,1,185.21,0.0
OI00050281,O0028651,P0057,1,135.18,0.0
OI00050286,O0028654,P0157,1,123.21,0.0
OI00050287,O0028654,P0030,2,868.93,0.0
OI00050288,O0028654,P0027,1,902.32,0.0
OI00050291,O0028656,P0051,1,55.97,0.1
OI00050292,O0028656,P0084,1,658.82,0.0
OI00050293,O0028656,P0144,1,14.09,0.0
OI00050308,O0028665,P0113,1,100.67,0.1
OI00050309,O0028665,P0117,1,30.69,0.0
OI00050310,O0028665,P0015,2,1396.13,0.0
OI00050327,O0028674,P0075,1,54.15,0.0
OI00050328,O0028674,P0033,1,1356.79,0.1
OI00050337,O0028679,P0060,2,139.28,0.0
OI00050343,O0028684,P0133,1,10.12,0.0
OI00050344,O0028684,P0079,1,179.43,0.0
OI00050348,O0028686,P0147,1,78.94,0.0
OI00050360,O0028694,P0162,1,19.51,0.0
OI00050361,O0028694,P0150,1,11.33,0.0
OI00050362,O0028694,P0035,1,1047.64,0.0
OI00050366,O0028697,P0048,1,57.21,0.0
OI00050367,O0028697,P0144,1,13.55,0.0
OI00050368,O0028697,P0130,1,30.7,0.0
OI00050369,O0028697,P0101,3,124.69,0.0
OI00050391,O0028712,P0107,1,156.3,0.15
OI00050407,O0028721,P0104,2,29.27,0.0
OI00050408,O0028722,P0051,1,56.34,0.0
OI00050421,O0028730,P0108,1,41.83,0.0
OI00050422,O0028730,P0159,1,181.03,0.0
OI00050423,O0028730,P0010,1,903.11,0.1
OI00050442,O0028738,P0105,1,130.05,0.0
OI00050446,O0028741,P0143,1,112.06,0.1
OI00050447,O0028741,P0107,1,153.01,0.15
OI00050449,O0028743,P0058,1,151.41,0.0
OI00050454,O0028747,P0108,1,40.4,0.05
OI00050466,O0028754,P0089,1,345.98,0.0
OI00050467,O0028754,P0021,1,637.68,0.05
OI00050468,O0028754,P0086,1,49.4,0.0
OI00050469,O0028754,P0100,1,63.28,0.0
OI00050488,O0028764,P0112,1,40.33,0.0
OI00050503,O0028773,P0128,2,71.52,0.1
OI00050504,O0028773,P0092,1,199.62,0.0
OI00050505,O0028773,P0071,2,111.23,0.1
OI00050518,O0028779,P0060,1,131.93,0.0
OI00050528,O0028784,P0014,1,816.67,0.1
OI00050529,O0028784,P0075,1,53.67,0.0
OI00050530,O0028784,P0121,1,151.89,0.0
OI00050531,O0028785,P0059,2,50.45,0.0
OI00050532,O0028786,P0021,1,638.19,0.0
OI00050533,O0028786,P0110,1,74.97,0.0
OI00050556,O0028801,P0108,1,42.12,0.0
OI00050564,O0028805,P0025,1,420.43,0.15
OI00050584,O0028814,P0096,1,87.64,0.0
OI00050593,O0028820,P0037,1,540.02,0.15
OI00050594,O0028820,P0032,1,868.79,0.0
OI00050597,O0028823,P0026,1,1172.88,0.0
OI00050601,O0028826,P0144,2,14.05,0.1
OI00050607,O0028830,P0027,2,893.44,0.0
OI00050608,O0028830,P0097,1,142.54,0.0
OI00050617,O0028836,P0003,1,1196.83,0.0
OI00050618,O0028837,P0033,1,1327.18,0.0
OI00050635,O0028846,P0023,1,977.06,0.0
OI00050636,O0028846,P0096,1,85.61,0.1
OI00050637,O0028846,P0066,1,276.51,0.0
OI00050668,O0028869,P0050,1,89.77,0.0
OI00050669,O0028870,P0070,2,52.42,0.0
OI00050670,O0028870,P0094,1,72.35,0.05
OI00050682,O0028877,P0040,1,1000.66,0.0
OI00050684,O0028879,P0165,1,39.66,0.0
OI00050685,O0028880,P0046,1,326.43,0.25
OI00050686,O0028881,P0126,1,184.32,0.2
OI00050687,O0028881,P0063,1,57.79,0.1
OI00050688,O0028881,P0052,1,39.2,0.0
OI00050690,O0028883,P0166,1,33.31,0.05
OI00050691,O0028883,P0118,1,125.29,0.0
OI00050692,O0028883,P0180,2,51.81,0.0
OI00050693,O0028883,P0023,1,977.31,0.0
OI00050816,O0028954,P0146,1,51.83,0.0
OI00050817,O0028954,P0032,1,888.2,0.0
OI00050818,O0028955,P0141,1,23.77,0.2
OI00050823,O0028959,P0078,1,133.45,0.05
OI00050824,O0028959,P0027,1,896.68,0.0
OI00050827,O0028961,P0170,2,9.33,0.0
OI00050828,O0028961,P0125,1,306.65,0.05
OI00050844,O0028969,P0180,1,50.51,0.0
OI00050845,O0028969,P0167,1,124.49,0.0
OI00050846,O0028969,P0138,1,35.22,0.0
OI00050851,O0028972,P0030,2,880.89,0.25
OI00050852,O0028972,P0086,1,50.24,0.0
OI00050853,O0028972,P0045,1,418.82,0.0
OI00050854,O0028972,P0135,1,189.22,0.0
OI00050857,O0028975,P0144,1,14.14,0.0
OI00050858,O0028975,P0010,1,882.61,0.05
OI00050887,O0028989,P0038,1,488.08,0.0
OI00050888,O0028989,P0010,1,873.67,0.0
OI00050903,O0028997,P0064,1,129.26,0.1
OI00050904,O0028997,P0059,1,49.45,0.0
OI00050936,O0029014,P0078,1,136.91,0.0
OI00050944,O0029019,P0156,1,91.15,0.15
OI00050968,O0029032,P0073,1,94.59,0.1
OI00050969,O0029032,P0099,1,243.03,0.0
OI00050970,O0029032,P0096,2,85.94,0.0
OI00050971,O0029032,P0169,1,186.04,0.0
OI00050978,O0029038,P0013,1,1057.76,0.05
OI00050979,O0029038,P0163,1,18.16,0.1
OI00050985,O0029041,P0157,1,120.97,0.05
OI00050986,O0029041,P0054,2,58.79,0.2
OI00050987,O0029041,P0017,1,1676.52,0.1
OI00051003,O0029049,P0083,1,732.21,0.0
OI00051004,O0029049,P0052,1,40.0,0.0
OI00051020,O0029058,P0105,1,134.94,0.2
OI00051021,O0029059,P0090,1,201.44,0.0
OI00051022,O0029059,P0100,1,61.37,0.0
OI00051033,O0029065,P0075,1,53.11,0.05
OI00051052,O0029076,P0041,1,232.08,0.1
OI00051053,O0029076,P0050,1,94.38,0.0
OI00051054,O0029076,P0053,1,360.45,0.0
OI00051087,O0029095,P0105,1,123.68,0.0
OI00051088,O0029095,P0107,1,155.97,0.0
OI00051090,O0029097,P0022,1,858.5,0.0
OI00051091,O0029097,P0031,1,1332.78,0.1
OI00051092,O0029097,P0113,1,101.34,0.0
OI00051102,O0029104,P0103,1,84.16,0.0
OI00051108,O0029108,P0047,1,138.7,0.1
OI00051109,O0029108,P0038,1,490.38,0.0
OI00051110,O0029109,P0033,1,1383.58,0.0
OI00051130,O0029120,P0037,1,529.77,0.0
OI00051136,O0029123,P0151,1,19.44,0.0
OI00051137,O0029123,P0059,1,47.74,0.05
OI00051138,O0029123,P0005,1,1388.2,0.0
OI00051142,O0029126,P0138,1,35.77,0.0
OI00051143,O0029126,P0094,1,74.03,0.0
OI00051149,O0029130,P0090,1,199.72,0.0
OI00051154,O0029133,P0089,1,356.22,0.0
OI00051155,O0029133,P0175,1,12.0,0.0
OI00051219,O0029172,P0112,1,39.61,0.0
OI00051220,O0029172,P0178,1,11.03,0.15
OI00051221,O0029172,P0169,1,183.88,0.0
OI00051226,O0029175,P0122,1,386.55,0.0
OI00051227,O0029175,P0095,1,285.14,0.05
OI00051228,O0029175,P0007,1,1970.21,0.0
OI00051245,O0029186,P0086,1,50.03,0.0
OI00051246,O0029186,P0066,1,280.65,0.05
OI00051247,O0029187,P0093,1,87.28,0.05
OI00051248,O0029187,P0105,1,134.41,0.15
OI00051249,O0029188,P0127,3,161.57,0.05
OI00051250,O0029188,P0147,1,77.82,0.0
OI00051254,O0029192,P0011,1,1060.34,0.0
OI00051255,O0029192,P0076,1,121.21,0.0
OI00051256,O0029192,P0173,1,45.93,0.05
OI00051261,O0029196,P0060,1,134.87,0.1
OI00051266,O0029200,P0080,1,235.36,0.15
OI00051267,O0029200,P0105,1,127.41,0.0
OI00051278,O0029205,P0127,1,166.92,0.1
OI00051279,O0029205,P0090,2,192.72,0.2
OI00051281,O0029207,P0131,2,48.57,0.0
OI00051287,O0029211,P0178,3,10.91,0.0
OI00051308,O0029223,P0044,1,122.0,0.0
OI00051309,O0029223,P0103,1,84.17,0.0
OI00051335,O0029236,P0164,2,39.35,0.1
OI00051336,O0029236,P0149,1,18.72,0.0
OI00051340,O0029239,P0037,1,528.07,0.0
OI00051354,O0029248,P0033,1,1330.42,0.1
OI00051361,O0029252,P0130,2,29.88,0.2
OI00051362,O0029252,P0173,1,46.21,0.0
OI00051363,O0029252,P0017,1,1630.87,0.05
OI00051388,O0029266,P0156,1,91.29,0.0
OI00051389,O0029266,P0171,2,38.06,0.1
OI00051408,O0029274,P0103,1,85.65,0.0
OI00051412,O0029278,P0172,1,21.66,0.0
OI00051423,O0029283,P0096,1,88.89,0.0
OI00051424,O0029283,P0046,1,323.98,0.0
OI00051425,O0029283,P0044,1,123.6,0.0
OI00051432,O0029288,P0068,1,142.0,0.15
OI00051433,O0029288,P0029,2,512.14,0.0
OI00051434,O0029288,P0055,1,330.53,0.0
OI00051465,O0029309,P0067,1,283.11,0.0
OI00051466,O0029309,P0033,1,1364.63,0.0
OI00051467,O0029309,P0091,1,169.73,0.0
OI00051473,O0029313,P0085,3,499.74,0.0
OI00051474,O0029313,P0171,1,38.53,0.0
OI00051475,O0029314,P0085,1,485.36,0.05
OI00051479,O0029318,P0110,1,71.75,0.0
OI00051486,O0029322,P0078,1,135.28,0.0
OI00051487,O0029323,P0079,1,174.35,0.0
OI00051488,O0029323,P0153,1,42.87,0.0
OI00051489,O0029323,P0074,1,255.32,0.0
OI00051490,O0029323,P0156,1,89.02,0.1
OI00051504,O0029330,P0045,1,410.5,0.0
OI00051505,O0029330,P0091,1,169.26,0.0
OI00051528,O0029344,P0137,1,25.23,0.0
OI00051536,O0029349,P0058,2,144.76,0.0
OI00051537,O0029349,P0092,1,202.21,0.0
OI00051538,O0029349,P0112,1,40.25,0.0
OI00051545,O0029353,P0026,1,1169.61,0.0
OI00051546,O0029353,P0019,1,407.85,0.0
OI00051602,O0029381,P0119,1,32.61,0.0
OI00051603,O0029381,P0098,1,323.35,0.0
OI00051617,O0029388,P0102,1,52.88,0.1
OI00051618,O0029389,P0026,1,1135.48,0.0
OI00051619,O0029389,P0099,1,235.0,0.2
OI00051620,O0029389,P0039,1,526.21,0.0
OI00051621,O0029389,P0030,2,831.23,0.0
OI00051623,O0029391,P0135,1,191.55,0.0
OI00051624,O0029391,P0081,1,413.0,0.0
OI00051642,O0029404,P0136,1,85.57,0.0
OI00051643,O0029404,P0045,1,397.72,0.0
OI00051644,O0029404,P0114,1,29.92,0.0
OI00051679,O0029426,P0069,1,96.72,0.0
OI00051695,O0029436,P0110,1,73.29,0.1
OI00051696,O0029436,P0024,2,493.91,0.0
OI00051697,O0029436,P0050,1,91.43,0.0
OI00051710,O0029445,P0108,1,41.29,0.1
OI00051711,O0029445,P0119,1,33.2,0.0
OI00051743,O0029465,P0075,1,54.86,0.0
OI00051755,O0029472,P0171,1,37.07,0.0
OI00051756,O0029472,P0105,1,128.43,0.1
OI00051757,O0029472,P0102,1,51.31,0.0
OI00051776,O0029481,P0106,1,127.78,0.0
OI00051777,O0029481,P0118,1,126.48,0.0
OI00051778,O0029482,P0046,1,343.59,0.0
OI00051784,O0029485,P0178,1,11.34,0.0
OI00051789,O0029489,P0054,1,56.66,0.1
OI00051792,O0029491,P0169,2,182.17,0.0
OI00051793,O0029491,P0065,1,317.82,0.1
OI00051824,O0029507,P0091,1,168.27,0.2
OI00051853,O0029523,P0117,1,30.78,0.05
OI00051854,O0029523,P0055,1,330.14,0.0
OI00051862,O0029529,P0029,1,527.48,0.05
OI00051863,O0029529,P0114,1,29.79,0.25
OI00051869,O0029533,P0163,1,17.48,0.0
OI00051870,O0029533,P0095,1,285.92,0.0
OI00051890,O0029542,P0016,1,921.19,0.05
OI00051891,O0029542,P0024,1,507.06,0.0
OI00051906,O0029550,P0164,2,39.8,0.0
OI00051936,O0029568,P0054,1,54.97,0.0
OI00051937,O0029568,P0112,1,40.73,0.0
OI00051938,O0029568,P0110,1,73.14,0.0
OI00051946,O0029574,P0049,1,340.57,0.1
OI00051947,O0029574,P0129,1,296.88,0.05
OI00051948,O0029574,P0079,1,174.3,0.15
OI00051972,O0029587,P0050,1,91.8,0.2
OI00051986,O0029596,P0052,2,40.22,0.1
OI00051987,O0029596,P0128,2,71.34,0.0
OI00051995,O0029601,P0095,1,288.05,0.0
OI00051996,O0029601,P0011,1,1086.67,0.0
OI00052002,O0029606,P0037,1,515.71,0.0
OI00052003,O0029606,P0170,1,9.13,0.0
OI00052004,O0029607,P0109,1,166.73,0.15
OI00052005,O0029607,P0087,1,464.34,0.0
OI00052018,O0029615,P0073,1,95.58,0.0
OI00052024,O0029619,P0171,1,37.36,0.15
OI00052025,O0029619,P0141,1,23.36,0.05
OI00052029,O0029622,P0154,1,54.65,0.0
OI00052030,O0029622,P0163,2,18.26,0.25
OI00052031,O0029622,P0165,1,40.72,0.15
OI00052034,O0029624,P0084,3,615.52,0.1
OI00052035,O0029624,P0137,1,25.39,0.15
OI00052036,O0029624,P0108,1,39.16,0.0
OI00052038,O0029626,P0021,1,631.68,0.15
OI00052041,O0029629,P0108,2,41.85,0.0
OI00052047,O0029633,P0116,1,71.28,0.0
OI00052060,O0029640,P0096,1,87.5,0.0
OI00052061,O0029640,P0057,1,130.82,0.25
OI00052103,O0029665,P0149,2,18.54,0.0
OI00052115,O0029672,P0063,1,58.83,0.1
OI00052166,O0029697,P0133,1,9.87,0.0
OI00052167,O0029697,P0148,1,14.59,0.0
OI00052195,O0029713,P0142,1,12.41,0.0
OI00052206,O0029720,P0010,1,902.99,0.0
OI00052208,O0029722,P0010,1,869.31,0.0
OI00052211,O0029724,P0154,1,58.16,0.0
OI00052212,O0029725,P0167,1,127.61,0.0
OI00052228,O0029737,P0086,1,49.57,0.0
OI00052229,O0029737,P0123,1,49.16,0.0
OI00052230,O0029737,P0102,1,51.75,0.1
OI00052238,O0029741,P0135,1,183.94,0.1
OI00052239,O0029741,P0029,1,515.3,0.0
OI00052240,O0029741,P0105,1,128.89,0.0
OI00052253,O0029751,P0110,1,73.59,0.0
OI00052272,O0029763,P0112,1,39.3,0.0
OI00052303,O0029777,P0083,1,720.0,0.0
OI00052304,O0029777,P0015,1,1447.61,0.0
OI00052305,O0029777,P0112,1,40.8,0.25
OI00052307,O0029779,P0078,1,133.12,0.25
OI00052308,O0029779,P0030,1,857.02,0.0
OI00052320,O0029785,P0180,1,51.35,0.0
OI00052331,O0029792,P0171,1,37.88,0.0
OI00052332,O0029792,P0128,1,70.46,0.0
OI00052333,O0029792,P0079,3,175.53,0.05
OI00052334,O0029792,P0146,1,53.53,0.0
OI00052337,O0029795,P0110,1,72.26,0.1
OI00052338,O0029795,P0096,1,85.6,0.0
OI00052344,O0029800,P0051,1,55.69,0.05
OI00052345,O0029800,P0175,1,11.96,0.0
OI00052346,O0029800,P0146,1,53.71,0.0
OI00052347,O0029800,P0108,1,41.8,0.0
OI00052366,O0029811,P0108,1,40.59,0.0
OI00052367,O0029811,P0079,1,174.03,0.1
OI00052368,O0029812,P0018,1,1941.26,0.0
OI00052369,O0029812,P0106,1,127.51,0.1
OI00052370,O0029812,P0078,1,133.57,0.0
OI00052371,O0029812,P0170,1,9.19,0.1
OI00052373,O0029814,P0117,1,30.61,0.0
OI00052382,O0029819,P0079,2,171.72,0.0
OI00052383,O0029819,P0100,1,61.31,0.1
OI00052389,O0029824,P0120,1,336.22,0.0
OI00052390,O0029824,P0081,1,405.93,0.0
OI00052412,O0029834,P0004,1,1002.92,0.0
OI00052413,O0029834,P0134,1,128.91,0.0
OI00052432,O0029846,P0001,2,1723.83,0.0
OI00052433,O0029846,P0106,1,129.63,0.0
OI00052437,O0029848,P0007,1,2023.39,0.0
OI00052438,O0029848,P0002,1,967.82,0.0
OI00052439,O0029849,P0115,1,69.07,0.15
OI00052440,O0029849,P0151,1,19.06,0.0
OI00052441,O0029849,P0144,1,13.71,0.0
OI00052455,O0029859,P0040,1,974.74,0.1
OI00052459,O0029861,P0108,1,42.05,0.0
OI00052460,O0029861,P0101,1,122.72,0.1
OI00052461,O0029861,P0180,1,50.39,0.05
OI00052462,O0029862,P0024,1,507.36,0.0
OI00052463,O0029863,P0136,1,86.22,0.15
OI00052469,O0029866,P0132,1,29.24,0.0
OI00052487,O0029875,P0110,1,73.45,0.05
OI00052488,O0029875,P0050,2,91.03,0.0
OI00052513,O0029888,P0071,1,111.85,0.0
OI00052514,O0029888,P0130,1,30.69,0.0
OI00052515,O0029889,P0176,1,135.8,0.0
OI00052516,O0029889,P0059,1,49.7,0.0
OI00052525,O0029895,P0001,1,1649.51,0.0
OI00052526,O0029895,P0033,1,1347.18,0.0
OI00052530,O0029897,P0063,1,59.44,0.1
OI00052531,O0029897,P0152,1,14.92,0.1
OI00052557,O0029913,P0076,1,118.99,0.0
OI00052561,O0029917,P0072,1,178.32,0.0
OI00052562,O0029917,P0066,1,271.23,0.0
OI00052564,O0029919,P0093,1,84.85,0.05
OI00052565,O0029919,P0016,1,911.66,0.0
OI00052566,O0029920,P0140,1,15.47,0.0
OI00052567,O0029920,P0155,1,50.72,0.0
OI00052568,O0029920,P0062,1,56.5,0.25
OI00052572,O0029923,P0108,1,41.83,0.0
OI00052573,O0029923,P0014,1,822.37,0.0
OI00052574,O0029924,P0133,1,10.2,0.0
OI00052590,O0029933,P0134,1,138.28,0.0
OI00052591,O0029933,P0088,1,308.03,0.1
OI00052592,O0029933,P0105,1,132.27,0.15
OI00052600,O0029938,P0112,1,40.11,0.1
OI00052621,O0029951,P0091,1,167.46,0.1
OI00052622,O0029951,P0043,1,274.9,0.0
OI00052623,O0029951,P0072,1,174.97,0.0
OI00052655,O0029970,P0073,1,94.98,0.0
OI00052656,O0029970,P0047,1,136.23,0.0
OI00052663,O0029976,P0159,1,175.04,0.0
OI00052664,O0029976,P0055,1,336.47,0.0
OI00052665,O0029976,P0147,1,77.07,0.0
OI00052666,O0029976,P0009,1,1313.34,0.0
OI00052668,O0029978,P0057,1,132.63,0.25
OI00052669,O0029978,P0023,1,966.24,0.2
OI00052726,O0030012,P0167,1,121.93,0.0
OI00052727,O0030012,P0064,1,129.47,0.0
OI00052734,O0030016,P0048,1,58.17,0.0
OI00052740,O0030020,P0016,1,902.04,0.25
OI00052772,O0030040,P0088,1,293.94,0.0
OI00052773,O0030040,P0124,1,64.35,0.0
OI00052782,O0030045,P0170,1,9.51,0.0
OI00052783,O0030045,P0073,1,99.3,0.0
OI00052792,O0030052,P0075,1,53.71,0.0
OI00052815,O0030064,P0146,1,51.28,0.0
OI00052816,O0030064,P0165,1,40.63,0.0
OI00052817,O0030064,P0151,1,19.46,0.0
OI00052824,O0030068,P0041,1,234.53,0.0
OI00052825,O0030069,P0157,1,127.84,0.0
OI00052827,O0030071,P0041,1,230.57,0.25
OI00052836,O0030076,P0080,1,233.26,0.0
OI00052841,O0030080,P0024,1,504.38,0.15
OI00052862,O0030095,P0156,3,86.54,0.0
OI00052863,O0030095,P0044,1,126.67,0.0
OI00052864,O0030095,P0052,1,39.53,0.0
OI00052874,O0030101,P0062,1,54.66,0.0
OI00052876,O0030103,P0179,1,81.98,0.1
OI00052877,O0030103,P0080,1,235.57,0.0
OI00052883,O0030106,P0011,2,1053.16,0.15
OI00052884,O0030106,P0034,3,551.16,0.05
OI00052911,O0030122,P0149,1,18.36,0.0
OI00052915,O0030125,P0123,1,49.69,0.05
OI00052916,O0030125,P0151,1,19.76,0.0
OI00052917,O0030126,P0144,1,13.48,0.0
OI00052918,O0030126,P0031,2,1310.52,0.0
OI00052919,O0030126,P0127,1,162.1,0.0
OI00052979,O0030161,P0174,1,18.08,0.25
OI00052980,O0030161,P0086,1,50.62,0.0
OI00052992,O0030169,P0168,1,62.89,0.05
OI00053029,O0030193,P0101,1,128.66,0.0
OI00053038,O0030198,P0083,1,725.21,0.0
OI00053054,O0030210,P0166,1,33.62,0.0
OI00053058,O0030213,P0088,1,303.25,0.0
OI00053078,O0030228,P0157,2,119.52,0.0
OI00053090,O0030233,P0100,1,62.32,0.1
OI00053105,O0030243,P0147,1,75.9,0.0
OI00053116,O0030250,P0065,1,300.73,0.0
OI00053117,O0030250,P0016,1,911.82,0.2
OI00053118,O0030250,P0003,1,1266.51,0.0
OI00053139,O0030261,P0055,1,331.47,0.0
OI00053180,O0030285,P0114,1,29.05,0.05
OI00053214,O0030309,P0124,1,63.55,0.0
OI00053215,O0030310,P0135,1,187.2,0.0
OI00053217,O0030312,P0070,1,53.4,0.15
OI00053218,O0030312,P0052,2,38.71,0.0
OI00053219,O0030312,P0118,1,130.15,0.0
OI00053227,O0030316,P0124,1,64.52,0.0
OI00053228,O0030316,P0025,1,423.91,0.25
OI00053229,O0030317,P0174,1,17.98,0.0
OI00053230,O0030317,P0034,1,544.7,0.0
OI00053255,O0030331,P0166,2,34.16,0.0
OI00053271,O0030339,P0013,1,1091.61,0.2
OI00053272,O0030340,P0104,1,29.13,0.0
OI00053282,O0030346,P0156,1,85.36,0.15
OI00053283,O0030346,P0012,1,1544.65,0.0
OI00053298,O0030353,P0012,1,1513.54,0.0
OI00053299,O0030353,P0094,1,72.32,0.0
OI00053300,O0030353,P0016,1,906.21,0.1
OI00053301,O0030354,P0092,2,197.55,0.0
