order_id,customer_id,order_date,channel,store_id,order_status,payment_method,shipping_fee
O0021424,C024997,2023-11-18,Store,S006,Completed,Digital Wallet,0.0
O0021428,C014109,2023-11-18,Online,,Completed,Debit Card,12.56
O0021431,C021164,2023-11-18,Online,,Completed,Credit Card,6.97
O0021434,C015231,2023-11-18,Online,,Completed,Credit Card,2.98
O0021450,C013495,2023-11-18,Online,,Completed,Debit Card,7.38
O0021465,C015023,2023-11-18,Pickup,S007,Completed,Credit Card,0.0
O0021469,C014330,2023-11-18,Store,S003,Completed,Debit Card,0.0
O0021480,C019636,2023-11-18,Online,,Completed,Gift Card,1.74
O0021496,C016116,2023-11-19,Pickup,S005,Completed,Debit Card,0.0
O0021500,C007901,2023-11-19,Online,,Completed,Digital Wallet,2.62
O0021502,C000346,2023-11-19,Online,,Completed,Credit Card,7.21
O0021509,C017757,2023-11-19,Store,S009,Returned,Credit Card,0.0
O0021522,C008248,2023-11-19,Online,,Completed,Debit Card,4.49
O0021527,C026120,2023-11-19,Store,S004,Completed,Credit Card,0.0
O0021532,C019287,2023-11-19,Online,,Completed,Digital Wallet,5.35
O0021536,C021292,2023-11-19,Store,S010,Completed,Digital Wallet,0.0
O0021539,C028186,2023-11-19,Pickup,S008,Completed,Gift Card,0.0
O0021554,C011256,2023-11-19,Pickup,S004,Completed,Credit Card,0.0
O0021556,C003330,2023-11-19,Online,,Completed,Gift Card,2.25
O0021566,C001183,2023-11-19,Store,S012,Completed,Digital Wallet,0.0
O0021586,C026622,2023-11-19,Online,,Completed,Credit Card,1.34
O0021593,C002486,2023-11-19,Online,,Completed,Debit Card,12.5
O0021600,C027994,2023-11-19,Store,S014,Completed,Debit Card,0.0
O0021607,C008630,2023-11-20,Online,,Completed,Debit Card,6.6
O0021610,C011842,2023-11-20,Store,S006,Completed,Credit Card,0.0
O0021611,C029505,2023-11-20,Online,,Completed,Credit Card,2.45
O0021619,C017078,2023-11-20,Online,,Completed,Digital Wallet,5.62
O0021630,C007478,2023-11-20,Store,S004,Completed,Credit Card,0.0
O0021647,C008732,2023-11-20,Store,S010,Completed,Credit Card,0.0
O0021651,C000047,2023-11-20,Store,S012,Completed,Digital Wallet,0.0
O0021654,C009483,2023-11-20,Store,S011,Completed,Digital Wallet,0.0
O0021659,C022088,2023-11-20,Online,,Completed,Gift Card,5.28
O0021682,C022759,2023-11-20,Online,,Completed,Debit Card,6.11
O0021709,C014404,2023-11-21,Store,S007,Completed,Debit Card,0.0
O0021717,C029603,2023-11-21,Store,S002,Completed,Credit Card,0.0
O0021722,C019636,2023-11-21,Online,,Completed,Credit Card,2.52
O0021741,C017755,2023-11-21,Store,S014,Completed,Credit Card,0.0
O0021744,C017595,2023-11-21,Online,,Cancelled,Credit Card,2.32
O0021746,C013639,2023-11-21,Store,S004,Returned,Credit Card,0.0
O0021753,C025088,2023-11-21,Store,S012,Completed,Digital Wallet,0.0
O0021766,C009586,2023-11-21,Online,,Completed,Credit Card,3.14
O0021802,C002486,2023-11-21,Online,,Completed,Credit Card,21.66
O0021807,C004141,2023-11-22,Online,,Returned,Credit Card,5.7
O0021811,C003185,2023-11-22,Online,,Completed,Credit Card,13.55
O0021813,C023184,2023-11-22,Store,S007,Returned,Credit Card,0.0
O0021814,C008215,2023-11-22,Store,S008,Completed,Credit Card,0.0
O0021816,C019561,2023-11-22,Online,,Completed,Debit Card,7.83
O0021817,C010528,2023-11-22,Online,,Completed,Credit Card,4.6
O0021819,C019729,2023-11-22,Pickup,S002,Completed,Gift Card,0.0
O0021822,C012012,2023-11-22,Store,S004,Completed,Digital Wallet,0.0
O0021842,C028866,2023-11-22,Online,,Completed,Digital Wallet,8.7
O0021846,C000665,2023-11-22,Pickup,S015,Completed,Digital Wallet,0.0
O0021856,C018572,2023-11-22,Store,S001,Completed,Credit Card,0.0
O0021858,C000867,2023-11-22,Store,S014,Completed,Digital Wallet,0.0
O0021863,C016811,2023-11-22,Store,S014,Completed,Credit Card,0.0
O0021866,C022200,2023-11-22,Online,,Completed,Debit Card,6.51
O0021868,C026622,2023-11-22,Store,S003,Completed,Debit Card,0.0
O0021880,C012597,2023-11-22,Pickup,S015,Completed,Digital Wallet,0.0
O0021882,C010095,2023-11-22,Store,S015,Completed,Credit Card,0.0
O0021890,C011445,2023-11-22,Store,S013,Completed,Credit Card,0.0
O0021893,C026681,2023-11-22,Store,S008,Cancelled,Credit Card,0.0
O0021894,C006152,2023-11-23,Store,S003,Completed,Credit Card,0.0
O0021898,C001428,2023-11-23,Pickup,S002,Completed,Digital Wallet,0.0
O0021908,C027212,2023-11-23,Online,,Completed,Credit Card,3.32
O0021928,C026388,2023-11-23,Store,S004,Completed,Digital Wallet,0.0
O0021931,C028469,2023-11-23,Store,S008,Completed,Credit Card,0.0
O0021942,C007278,2023-11-23,Store,S003,Completed,Digital Wallet,0.0
O0021946,C015023,2023-11-23,Online,,Completed,Credit Card,1.13
O0021954,C016115,2023-11-23,Store,S006,Completed,Debit Card,0.0
O0021981,C000822,2023-11-23,Store,S008,Completed,Digital Wallet,0.0
O0021983,C021341,2023-11-23,Online,,Returned,Debit Card,1.76
O0021989,C027295,2023-11-23,Store,S005,Completed,Debit Card,0.0
O0021994,C007843,2023-11-23,Online,,Completed,Digital Wallet,6.73
O0022005,C010778,2023-11-24,Online,,Completed,Credit Card,2.4
O0022010,C012731,2023-11-24,Online,,Completed,Debit Card,8.4
O0022013,C020200,2023-11-24,Pickup,S001,Completed,Debit Card,0.0
O0022015,C016798,2023-11-24,Online,,Completed,Credit Card,5.33
O0022017,C008048,2023-11-24,Online,,Completed,Digital Wallet,2.32
O0022029,C007749,2023-11-24,Store,S012,Completed,Credit Card,0.0
O0022054,C014089,2023-11-24,Store,S012,Completed,Gift Card,0.0
O0022058,C029613,2023-11-24,Online,,Completed,Credit Card,11.42
O0022061,C018098,2023-11-24,Online,,Completed,Credit Card,7.38
O0022076,C018080,2023-11-24,Online,,Completed,Digital Wallet,2.88
O0022081,C013316,2023-11-24,Store,S003,Completed,Credit Card,0.0
O0022085,C011816,2023-11-24,Online,,Completed,Credit Card,9.29
O0022086,C027264,2023-11-24,Store,S001,Completed,Debit Card,0.0
O0022095,C002584,2023-11-24,Store,S013,Completed,Digital Wallet,0.0
O0022102,C009586,2023-11-24,Store,S015,Completed,Digital Wallet,0.0
O0022113,C002498,2023-11-24,Online,,Completed,Digital Wallet,5.73
O0022120,C024010,2023-11-24,Pickup,S013,Completed,Debit Card,0.0
O0022124,C013065,2023-11-24,Online,,Completed,Credit Card,9.56
O0022126,C010186,2023-11-24,Online,,Completed,Debit Card,4.7
O0022131,C009444,2023-11-24,Store,S002,Completed,Credit Card,0.0
O0022133,C010526,2023-11-24,Online,,Completed,Credit Card,5.76
O0022135,C025570,2023-11-25,Store,S008,Completed,Credit Card,0.0
O0022144,C014404,2023-11-25,Online,,Completed,Digital Wallet,11.53
O0022160,C012650,2023-11-25,Online,,Completed,Credit Card,3.55
O0022164,C022896,2023-11-25,Store,S009,Cancelled,Credit Card,0.0
O0022176,C027514,2023-11-25,Store,S015,Completed,Debit Card,0.0
O0022183,C004668,2023-11-25,Online,,Returned,Credit Card,1.75
O0022227,C020295,2023-11-25,Online,,Completed,Credit Card,4.93
O0022228,C028690,2023-11-25,Online,,Returned,Debit Card,12.01
O0022240,C025444,2023-11-25,Online,,Completed,Debit Card,9.71
O0022242,C014419,2023-11-25,Online,,Completed,Credit Card,5.56
O0022246,C005860,2023-11-25,Store,S003,Completed,Credit Card,0.0
O0022248,C017658,2023-11-25,Store,S007,Completed,Credit Card,0.0
O0022261,C011636,2023-11-26,Online,,Returned,Credit Card,9.85
O0022268,C012210,2023-11-26,Online,,Completed,Digital Wallet,6.67
O0022281,C003691,2023-11-26,Pickup,S016,Completed,Debit Card,0.0
O0022290,C012059,2023-11-26,Store,S001,Completed,Debit Card,0.0
O0022295,C015011,2023-11-26,Store,S012,Returned,Debit Card,0.0
O0022306,C015210,2023-11-26,Online,,Completed,Credit Card,6.6
O0022327,C010000,2023-11-26,Online,,Completed,Digital Wallet,9.95
O0022338,C003474,2023-11-26,Store,S005,Completed,Credit Card,0.0
O0022339,C025338,2023-11-26,Online,,Completed,Gift Card,1.36
O0022340,C011538,2023-11-26,Online,,Completed,Gift Card,1.6
O0022350,C011029,2023-11-26,Online,,CANCELLED,Debit Card,1.38
O0022359,C020802,2023-11-26,Store,S001,Completed,Debit Card,0.0
O0022360,C005747,2023-11-26,Store,S005,Completed,Digital Wallet,0.0
O0022362,C000517,2023-11-26,Store,S010,Completed,Credit Card,0.0
O0022375,C025088,2023-11-27,Store,S012,Returned,Credit Card,0.0
O0022389,C021602,2023-11-27,Store,S006,Completed,Digital Wallet,0.0
O0022394,C022544,2023-11-27,Pickup,S016,Completed,Debit Card,0.0
O0022397,C017017,2023-11-27,Store,S014,Completed,Credit Card,0.0
O0022403,C017920,2023-11-27,Online,,Completed,Credit Card,3.21
O0022426,C028418,2023-11-27,Online,,Completed,Digital Wallet,3.76
O0022427,C028391,2023-11-27,Store,S006,Completed,Credit Card,0.0
O0022437,C023897,2023-11-27,Pickup,S001,Completed,Debit Card,0.0
O0022438,C027449,2023-11-27,Online,,Completed,Debit Card,9.35
O0022453,C004986,2023-11-27,Store,S004,Completed,Debit Card,0.0
O0022460,C012972,2023-11-27,Online,,Completed,Digital Wallet,0.59
O0022467,C013260,2023-11-27,Store,S010,Completed,Credit Card,0.0
O0022474,C029864,2023-11-28,Online,,Completed,Credit Card,11.55
O0022480,C026483,2023-11-28,Online,,Completed,Digital Wallet,5.23
O0022481,C020483,2023-11-28,Store,S011,Completed,Credit Card,0.0
O0022499,C007686,2023-11-28,Pickup,S015,Completed,Credit Card,0.0
O0022505,C014122,2023-11-28,Store,S004,Completed,Digital Wallet,0.0
O0022517,C027585,2023-11-28,Store,S010,Completed,Credit Card,0.0
O0022522,C005219,2023-11-28,Online,,Completed,Credit Card,4.4
O0022527,C007733,2023-11-28,Online,,Completed,Credit Card,9.75
O0022530,C027254,2023-11-28,Online,,Completed,Debit Card,1.38
O0022531,C004485,2023-11-28,Store,S008,Completed,Credit Card,0.0
O0022534,C007889,2023-11-28,Online,,Returned,Gift Card,6.77
O0022539,C002085,2023-11-28,Store,S014,Completed,Debit Card,0.0
O0022544,C009817,2023-11-28,Pickup,S001,Completed,Gift Card,0.0
O0022551,C008506,2023-11-28,Pickup,S013,Returned,Debit Card,0.0
O0022552,C009007,2023-11-28,Pickup,S015,Completed,Debit Card,0.0
O0022555,C015988,2023-11-28,Online,,Completed,Credit Card,2.6
O0022574,C028194,2023-11-29,Online,,Returned,Credit Card,0.98
O0022600,C011678,2023-11-29,Store,S010,Completed,Credit Card,0.0
O0022609,C004773,2023-11-29,Store,S005,Completed,Credit Card,0.0
O0022610,C023144,2023-11-29,Online,,Completed,Digital Wallet,5.46
O0022613,C029021,2023-11-29,Online,,Completed,Debit Card,7.48
O0022619,C012029,2023-11-29,Online,,Cancelled,Credit Card,13.23
O0022621,C010785,2023-11-29,Pickup,S012,Completed,Digital Wallet,0.0
O0022627,C015801,2023-11-29,Store,S007,Completed,Gift Card,0.0
O0022637,C008197,2023-11-29,Online,,Completed,Credit Card,3.6
O0022638,C017121,2023-11-29,Store,S005,Completed,Credit Card,0.0
O0022643,C019081,2023-11-29,Store,S013,Completed,Debit Card,0.0
O0022644,C008201,2023-11-29,Online,,Completed,Digital Wallet,6.2
O0022658,C012597,2023-11-29,Online,,Completed,Credit Card,12.34
O0022669,C014887,2023-11-29,Online,,Completed,Credit Card,14.41
O0022691,C001772,2023-11-30,Store,S009,Completed,Debit Card,0.0
O0022694,C008427,2023-11-30,Store,S013,Completed,Gift Card,0.0
O0022697,C002745,2023-11-30,Store,S006,Completed,Credit Card,0.0
O0022702,C002765,2023-11-30,Store,S008,Completed,Debit Card,0.0
O0022704,C006150,2023-11-30,Store,S014,Returned,Digital Wallet,0.0
O0022707,C018835,2023-11-30,Store,S014,Cancelled,Digital Wallet,0.0
O0022725,C006825,2023-11-30,Pickup,S005,Completed,Digital Wallet,0.0
O0022729,C017453,2023-11-30,Store,S008,Completed,Credit Card,0.0
O0022732,C022749,2023-11-30,Online,,Completed,Debit Card,4.57
O0022737,C013659,2023-11-30,Online,,Completed,Digital Wallet,13.66
O0022752,C022578,2023-11-30,Pickup,S008,Completed,Credit Card,0.0
O0022758,C009732,2023-11-30,Store,S004,Completed,Credit Card,0.0
O0022761,C020726,2023-11-30,Pickup,S014,Completed,Credit Card,0.0
O0022765,C007744,2023-11-30,Online,,Completed,Digital Wallet,4.41
O0022769,C022567,2023-12-01,Store,S004,Completed,Credit Card,0.0
O0022773,C024014,2023-12-01,Store,S009,Completed,Credit Card,0.0
O0022786,C005577,2023-12-01,Store,S009,Completed,Debit Card,0.0
O0022793,C018080,2023-12-01,Online,,Completed,Digital Wallet,5.03
O0022796,C029271,2023-12-01,Store,S002,Completed,Digital Wallet,0.0
O0022797,C006434,2023-12-01,Store,S012,Completed,Credit Card,0.0
O0022799,C029364,2023-12-01,Online,,Completed,Credit Card,1.52
O0022822,C022993,2023-12-01,Store,S012,Completed,Credit Card,0.0
O0022843,C022235,2023-12-01,Online,,Completed,Credit Card,7.14
O0022865,C003442,2023-12-01,Online,,Completed,Credit Card,14.38
O0022872,C029622,2023-12-01,Store,S015,Completed,Debit Card,0.0
O0022887,C017732,2023-12-02,Online,,Completed,Credit Card,22.55
O0022894,C017776,2023-12-02,Store,S007,Completed,Credit Card,0.0
O0022899,C000383,2023-12-02,Store,S001,Completed,Credit Card,0.0
O0022901,C002933,2023-12-02,Store,S001,Completed,Credit Card,0.0
O0022905,C018372,2023-12-02,Store,S010,Completed,Debit Card,0.0
O0022910,C021869,2023-12-02,Pickup,S011,Completed,Debit Card,0.0
O0022914,C029295,2023-12-02,Online,,Completed,Digital Wallet,0.94
O0022922,C024516,2023-12-02,Store,S013,Completed,Digital Wallet,0.0
O0022927,C005027,2023-12-02,Online,,Returned,Debit Card,9.83
O0022943,C027175,2023-12-02,Online,,Completed,Credit Card,12.16
O0022967,C009903,2023-12-02,Pickup,S011,Completed,Credit Card,0.0
O0022974,C022377,2023-12-02,Pickup,S014,Completed,Credit Card,0.0
O0022977,C015988,2023-12-02,Online,,Completed,Debit Card,3.99
O0023004,C011924,2023-12-03,Pickup,S007,Completed,Debit Card,0.0
O0023040,C000047,2023-12-03,Store,S010,Completed,Digital Wallet,0.0
O0023042,C003403,2023-12-03,Pickup,S009,Completed,Credit Card,0.0
O0023043,C019315,2023-12-03,Store,S015,Returned,Credit Card,0.0
O0023061,C004795,2023-12-03,Online,,Completed,Gift Card,6.33
O0023062,C018702,2023-12-03,Store,S001,Completed,Credit Card,0.0
O0023066,C006905,2023-12-03,Store,S014,Completed,Digital Wallet,0.0
O0023079,C019536,2023-12-03,Store,S003,Returned,Credit Card,0.0
O0023081,C022109,2023-12-03,Online,,Completed,Debit Card,2.11
O0023087,C006434,2023-12-03,Pickup,S010,Completed,Credit Card,0.0
O0023099,C025247,2023-12-03,Online,,Completed,Credit Card,5.49
O0023103,C024754,2023-12-03,Store,S009,Completed,Credit Card,0.0
O0023107,C011944,2023-12-03,Store,S008,Completed,Debit Card,0.0
O0023117,C015058,2023-12-04,Online,,Completed,Gift Card,4.83
O0023122,C026989,2023-12-04,Pickup,S013,Completed,Debit Card,0.0
O0023131,C007793,2023-12-04,Store,S005,Completed,Debit Card,0.0
O0023141,C005069,2023-12-04,Store,S014,Completed,Credit Card,0.0
O0023142,C003549,2023-12-04,Store,S006,Completed,Digital Wallet,0.0
O0023144,C007176,2023-12-04,Online,,Completed,Digital Wallet,1.28
O0023165,C015806,2023-12-04,Pickup,S008,Completed,Digital Wallet,0.0
O0023167,C006539,2023-12-04,Pickup,S013,Completed,Debit Card,0.0
O0023171,C007446,2023-12-04,Store,S009,Completed,Credit Card,0.0
O0023174,C004449,2023-12-04,Store,S013,Completed,Credit Card,0.0
O0023175,C014810,2023-12-04,Pickup,S012,Completed,Digital Wallet,0.0
O0023183,C003069,2023-12-04,Store,S014,Completed,Credit Card,0.0
O0023202,C003449,2023-12-04,Online,,Completed,Credit Card,4.17
O0023221,C009310,2023-12-04,Online,,Completed,Credit Card,2.14
O0023226,C008880,2023-12-05,Online,,Completed,Credit Card,4.08
O0023227,C022543,2023-12-05,Store,S008,Returned,Credit Card,0.0
O0023243,C005007,2023-12-05,Store,S016,Completed,Debit Card,0.0
O0023260,C017497,2023-12-05,Store,S005,Completed,Credit Card,0.0
O0023263,C013587,2023-12-05,Online,,Completed,Digital Wallet,5.15
O0023271,C003024,2023-12-05,Online,,Completed,Digital Wallet,2.57
O0023280,C026311,2023-12-05,Pickup,S006,Completed,Credit Card,0.0
O0023290,C019536,2023-12-05,Pickup,S002,Completed,Credit Card,0.0
O0023296,C008091,2023-12-05,Pickup,S006,Completed,Credit Card,0.0
O0023301,C004485,2023-12-05,Store,S008,Completed,Debit Card,0.0
O0023307,C006050,2023-12-05,Store,S008,Completed,Credit Card,0.0
O0023309,C010414,2023-12-05,Online,,Completed,Debit Card,5.94
O0023315,C005454,2023-12-05,Online,,Completed,Debit Card,7.99
O0023316,C013631,2023-12-05,Online,,Completed,Credit Card,7.75
O0023323,C016424,2023-12-05,Online,,Completed,Debit Card,9.03
O0023325,C029936,2023-12-05,Online,,Completed,Debit Card,5.54
O0023328,C007050,2023-12-05,Pickup,S006,Completed,Credit Card,0.0
O0023331,C015166,2023-12-05,Online,,Completed,Credit Card,5.96
O0023344,C022109,2023-12-05,Store,S001,Completed,Debit Card,0.0
O0023351,C016486,2023-12-05,Store,S008,Completed,Digital Wallet,0.0
O0023354,C019264,2023-12-05,Online,,Completed,Gift Card,1.2
O0023363,C023588,2023-12-06,Online,,Completed,Digital Wallet,5.65
O0023368,C006240,2023-12-06,Online,,Completed,Credit Card,4.94
O0023389,C003929,2023-12-06,Online,,Cancelled,Credit Card,9.32
O0023390,C013421,2023-12-06,Store,S013,Completed,Credit Card,0.0
O0023392,C002486,2023-12-06,Online,,Completed,Credit Card,5.01
O0023394,C001772,2023-12-06,Store,S011,Completed,Credit Card,0.0
O0023429,C006333,2023-12-06,Pickup,S010,Completed,Digital Wallet,0.0
O0023450,C014615,2023-12-06,Store,S008,Completed,Credit Card,0.0
O0023453,C001036,2023-12-06,Pickup,S012,Completed,Credit Card,0.0
O0023455,C005326,2023-12-06,Online,,Completed,Credit Card,6.45
O0023469,C009398,2023-12-07,Pickup,S002,Completed,Credit Card,0.0
O0023472,C001427,2023-12-07,Store,S013,Completed,Digital Wallet,0.0
O0023476,C015939,2023-12-07,Online,,Completed,Debit Card,3.4
O0023489,C024992,2023-12-07,Online,,Completed,Credit Card,8.59
O0023495,C024931,2023-12-07,Online,,Completed,Digital Wallet,7.05
O0023498,C008488,2023-12-07,Online,,Completed,Credit Card,2.96
O0023503,C013798,2023-12-07,Online,,Completed,Gift Card,11.39
O0023507,C015790,2023-12-07,Store,S005,Completed,Gift Card,0.0
O0023514,C018363,2023-12-07,Online,,Completed,Credit Card,2.62
O0023518,C008675,2023-12-07,Pickup,S004,Returned,Credit Card,0.0
O0023527,C016967,2023-12-07,Online,,Returned,Credit Card,5.99
O0023537,C012877,2023-12-07,Store,S008,Completed,Digital Wallet,0.0
O0023540,C020388,2023-12-07,Online,,Completed,Credit Card,3.83
O0023545,C029443,2023-12-07,Pickup,S001,Completed,Credit Card,0.0
O0023553,C022377,2023-12-07,Store,S014,Completed,Credit Card,0.0
O0023582,C002857,2023-12-07,Store,S007,Completed,Gift Card,0.0
O0023585,C023767,2023-12-08,Online,,Completed,Credit Card,2.72
O0023595,C017658,2023-12-08,Online,,Completed,Credit Card,0.86
O0023598,C022630,2023-12-08,Online,,Completed,Debit Card,1.09
O0023600,C021922,2023-12-08,Store,S003,Returned,Digital Wallet,0.0
O0023613,C003471,2023-12-08,Online,,Completed,Credit Card,7.76
O0023615,C004773,2023-12-08,Store,S006,Completed,Debit Card,0.0
O0023622,C017868,2023-12-08,Online,,Completed,Credit Card,6.74
O0023639,C009294,2023-12-08,Store,S012,Completed,Digital Wallet,0.0
O0023664,C003950,2023-12-08,Pickup,S007,Completed,Credit Card,0.0
O0023667,C001119,2023-12-08,Pickup,S012,Completed,Credit Card,0.0
O0023670,C011074,2023-12-08,Online,,Completed,Debit Card,3.74
O0023674,C012866,2023-12-08,Store,S015,Completed,Credit Card,0.0
O0023676,C015615,2023-12-08,Store,S013,Completed,Credit Card,0.0
O0023683,C021515,2023-12-08,Online,,Completed,Debit Card,6.71
O0023686,C004514,2023-12-08,Store,S002,Completed,Debit Card,0.0
O0023691,C019913,2023-12-08,Store,S004,Completed,Gift Card,0.0
O0023701,C004635,2023-12-09,Online,,Completed,Credit Card,5.6
O0023702,C020274,2023-12-09,Online,,Completed,Credit Card,4.05
O0023704,C006553,2023-12-09,Online,,Completed,Credit Card,3.83
O0023713,C009586,2023-12-09,Online,,Completed,Debit Card,4.15
O0023718,C010134,2023-12-09,Pickup,S015,Completed,Credit Card,0.0
O0023722,C012557,2023-12-09,Online,,Returned,Credit Card,1.76
O0023733,C009937,2023-12-09,Online,,Returned,Digital Wallet,19.03
O0023740,C002950,2023-12-09,Online,,Completed,Credit Card,4.53
O0023741,C008863,2023-12-09,Online,,Completed,Credit Card,2.22
O0023745,C013499,2023-12-09,Online,,Completed,Digital Wallet,0.96
O0023749,C005283,2023-12-09,Online,,Completed,Debit Card,3.17
O0023755,C025412,2023-12-09,Online,,Returned,Credit Card,29.92
O0023758,C007761,2023-12-09,Online,,Cancelled,Credit Card,3.23
O0023774,C011728,2023-12-09,Store,S008,Returned,Credit Card,0.0
O0023776,C014085,2023-12-09,Store,S002,Returned,Debit Card,0.0
O0023787,C009059,2023-12-09,Store,S003,Completed,Credit Card,0.0
O0023793,C021306,2023-12-09,Store,S009,Cancelled,Digital Wallet,0.0
O0023794,C022544,2023-12-09,Online,,Completed,Debit Card,2.69
O0023806,C028641,2023-12-09,Online,,Completed,Digital Wallet,15.67
O0023808,C025198,2023-12-09,Pickup,S013,Completed,Digital Wallet,0.0
O0023811,C017755,2023-12-10,Pickup,S013,Completed,Credit Card,0.0
